lat,lon,psi
61.027, 148.77, 0
61.238, 148.87, 0
61.449, 148.98, 0
61.66, 149.09, 0
61.871, 149.2, 0
62.082, 149.32, 0
62.293, 149.43, 0
62.504, 149.55, 0
62.715, 149.67, 0
62.926, 149.79, 0
63.138, 149.92, 0
63.349, 150.04, 0
63.561, 150.17, 0
63.772, 150.3, 0
63.984, 150.43, 0
64.196, 150.56, 0
64.407, 150.7, 0
64.619, 150.84, 0
64.831, 150.98, 0
65.042, 151.12, 0
65.254, 151.27, 0
65.466, 151.42, 0
65.678, 151.57, 0
65.889, 151.73, 0
66.101, 151.88, 0
66.313, 152.04, 0
66.524, 152.2, 0
66.736, 152.37, 0
66.948, 152.54, 0
67.159, 152.71, 0
67.371, 152.89, 0
67.582, 153.07, 0
67.794, 153.25, 0
68.005, 153.43, 0
68.216, 153.62, 0
68.427, 153.82, 0
68.638, 154.02, 0
68.849, 154.22, 0
69.06, 154.42, 0
69.271, 154.63, 0
69.481, 154.85, 0
69.692, 155.07, 0
69.902, 155.29, 0
70.112, 155.52, 0
70.322, 155.75, 0
70.531, 155.99, 0
70.741, 156.23, 0
70.95, 156.48, 0
71.159, 156.74, 0.94
71.368, 157, 1
71.576, 157.26, 1
71.784, 157.54, 1
71.992, 157.82, 1
72.2, 158.1, 1
72.407, 158.39, 1
72.614, 158.69, 1
72.82, 159, 1
73.026, 159.32, 1
73.232, 159.64, 1
73.437, 159.97, 1
73.642, 160.31, 1
73.846, 160.66, 1
74.05, 161.01, 1
74.254, 161.38, 0.99
74.456, 161.75, 0.98
74.658, 162.14, 0.98
74.86, 162.54, 0.98
75.061, 162.94, 0.97
75.261, 163.36, 0.97
75.461, 163.79, 0.98
75.659, 164.23, 0.97
75.857, 164.69, 0.98
76.054, 165.15, 0.98
76.251, 165.64, 0.98
76.446, 166.13, 0.97
76.641, 166.64, 0.97
76.834, 167.16, 0.98
77.026, 167.7, 0.99
77.218, 168.26, 0.99
77.408, 168.84, 0.99
77.597, 169.43, 1
77.784, 170.04, 1
77.97, 170.67, 1
78.155, 171.31, 0.99
78.338, 171.98, 0.99
78.52, 172.67, 0.98
78.7, 173.39, 0.99
78.878, 174.12, 1
79.055, 174.88, 1
79.23, 175.67, 1
79.402, 176.48, 1
79.572, 177.32, 1
79.741, 178.18, 1
79.906, 179.08, 1
80.07, -180, 1
80.23, -179.05, 1
80.388, -178.06, 1
80.543, -177.04, 1
80.695, -175.99, 1
80.844, -174.9, 1
80.989, -173.77, 1
81.131, -172.61, 0.99
81.27, -171.42, 0.99
81.404, -170.18, 0.98
81.534, -168.91, 0.98
81.66, -167.59, 0.98
81.781, -166.24, 0.98
81.898, -164.85, 0.98
82.01, -163.41, 1
82.116, -161.94, 1
82.218, -160.43, 1
82.314, -158.88, 1
82.404, -157.29, 1
82.488, -155.66, 1
82.566, -154, 1
82.637, -152.3, 1
82.703, -150.57, 1
82.761, -148.82, 1
82.812, -147.03, 1
82.857, -145.22, 1
82.894, -143.39, 1
82.924, -141.55, 1
82.946, -139.69, 1
82.961, -137.82, 1
82.969, -135.94, 1
82.969, -134.06, 1
82.961, -132.18, 1
82.946, -130.31, 1
82.924, -128.45, 1
82.894, -126.61, 1
82.857, -124.78, 1
82.812, -122.97, 1
82.761, -121.18, 1
82.703, -119.43, 1
82.637, -117.7, 1
82.566, -116, 1
82.488, -114.34, 1
82.404, -112.71, 1
82.314, -111.12, 1
82.218, -109.57, 1
82.116, -108.06, 1
82.01, -106.59, 1
81.898, -105.15, 1
81.781, -103.76, 1
81.66, -102.41, 1
81.534, -101.09, 1
81.404, -99.819, 1
81.27, -98.584, 1
81.131, -97.386, 1
80.989, -96.226, 1
80.844, -95.102, 0
80.695, -94.014, 0
80.543, -92.961, 0
80.388, -91.941, 0
80.23, -90.955, 0
80.07, -90, 0
79.906, -89.076, 0
79.741, -88.182, 0
79.572, -87.316, 0
79.402, -86.479, 0
79.23, -85.668, 0
79.055, -84.883, 0.99
78.878, -84.123, 0
78.7, -83.387, 0
78.52, -82.674, 0
78.338, -81.983, 0
78.155, -81.314, 0
77.97, -80.665, 0
77.784, -80.036, 0
77.597, -79.426, 0
77.408, -78.835, 0
77.218, -78.261, 1
77.026, -77.705, 1
76.834, -77.164, 0.99
76.641, -76.64, 0.93
76.446, -76.13, 0.94
76.251, -75.635, 0.97
76.054, -75.155, 0.94
75.857, -74.687, 0.97
75.659, -74.233, 0.96
75.461, -73.791, 0.93
75.261, -73.361, 1
75.061, -72.943, 1
74.86, -72.536, 1
74.658, -72.14, 1
74.456, -71.754, 1
74.254, -71.378, 1
74.05, -71.012, 1
73.846, -70.656, 1
73.642, -70.308, 1
73.437, -69.969, 1
73.232, -69.638, 1
73.026, -69.316, 1
72.82, -69.001, 1
72.614, -68.694, 1
72.407, -68.394, 1
72.2, -68.102, 1
71.992, -67.816, 1
71.784, -67.537, 1
71.576, -67.264, 1
71.368, -66.997, 1
71.159, -66.737, 1
70.95, -66.482, 1
70.741, -66.233, 1
70.531, -65.989, 1
70.322, -65.751, 1
70.112, -65.518, 1
69.902, -65.289, 1
69.692, -65.066, 1
69.481, -64.847, 1
69.271, -64.633, 1
69.06, -64.423, 1
68.849, -64.217, 1
68.638, -64.016, 1
68.427, -63.818, 1
68.216, -63.625, 1
68.005, -63.435, 1
67.794, -63.249, 1
67.582, -63.066, 1
67.371, -62.888, 1
67.159, -62.712, 1
66.948, -62.54, 0
66.736, -62.371, 0
66.524, -62.205, 0
66.313, -62.042, 0
66.101, -61.882, 1
65.889, -61.725, 1
65.678, -61.571, 1
65.466, -61.42, 1
65.254, -61.271, 1
65.042, -61.125, 1
64.831, -60.981, 1
64.619, -60.84, 0.99
64.407, -60.701, 0.97
64.196, -60.565, 0.93
63.984, -60.43, 0.88
63.772, -60.299, 0.74
63.561, -60.169, 0.65
63.349, -60.041, 0.63
63.138, -59.916, 0.49
62.926, -59.792, 0.31
62.715, -59.671, 0
62.504, -59.551, 0
62.293, -59.434, 0
62.082, -59.318, 0
61.871, -59.204, 0
61.66, -59.092, 0
61.449, -58.981, 0
61.238, -58.872, 0
61.027, -58.765, 0
60.817, -58.66, 0
60.606, -58.556, 0
60.396, -58.453, 0
60.186, -58.352, 0
59.975, -58.253, 0
59.765, -58.155, 0
59.555, -58.058, 0
59.346, -57.963, 0
59.136, -57.869, 0
58.926, -57.777, 0
58.717, -57.685, 0
58.508, -57.595, 0
58.298, -57.507, 0
58.089, -57.419, 0
57.881, -57.333, 0
57.672, -57.248, 0
57.463, -57.164, 0
57.255, -57.081, 0
57.047, -56.999, 0
56.838, -56.919, 0
56.63, -56.839, 0
56.423, -56.76, 0
56.215, -56.683, 0
56.007, -56.606, 0
55.8, -56.531, 0
55.593, -56.456, 0
55.386, -56.383, 0
55.179, -56.31, 0
54.972, -56.238, 0
54.766, -56.167, 0.23
54.56, -56.097, 0.42
54.354, -56.028, 0.48
54.148, -55.96, 0.42
53.942, -55.892, 0.44
53.736, -55.826, 0.48
53.531, -55.76, 0.57
53.326, -55.695, 0.65
53.121, -55.63, 0.72
52.916, -55.567, 0.71
52.711, -55.504, 0
52.507, -55.442, 0.55
52.303, -55.381, 0.42
52.099, -55.32, 0
51.895, -55.26, 0
51.691, -55.201, 0
51.488, -55.142, 0
51.285, -55.084, 0
51.082, -55.027, 0
50.879, -54.97, 0
50.676, -54.914, 0
50.474, -54.859, 0
50.272, -54.804, 0
50.07, -54.75, 0
49.868, -54.696, 0
49.667, -54.643, 0
49.466, -54.591, 0
49.265, -54.539, 0
49.064, -54.488, 0
48.863, -54.437, 0
48.663, -54.387, 0
48.463, -54.337, 0
48.263, -54.288, 0
48.063, -54.239, 0
47.864, -54.191, 0
47.665, -54.143, 0.63
47.466, -54.096, 0.5
47.267, -54.049, 0.49
47.068, -54.003, 0
46.87, -53.957, 0
46.672, -53.912, 0
46.474, -53.867, 0
46.277, -53.823, 0
46.079, -53.779, 0
45.882, -53.735, 0
45.686, -53.692, 0
45.489, -53.65, 0
45.293, -53.607, 0
45.097, -53.565, 0
44.901, -53.524, 0
44.705, -53.483, 0
44.51, -53.442, 0
44.315, -53.402, 0
44.12, -53.362, 0
43.925, -53.322, 0
43.731, -53.283, 0
43.537, -53.244, 0
43.343, -53.206, 0
43.15, -53.168, 0
42.956, -53.13, 0
39.169, 142.2, 0
39.358, 142.23, 0
39.546, 142.26, 0
39.735, 142.29, 0
39.924, 142.32, 0
40.113, 142.36, 0
40.302, 142.39, 0
40.492, 142.42, 0
40.682, 142.45, 0
40.872, 142.49, 0
41.063, 142.52, 0
41.254, 142.55, 0
41.445, 142.59, 0
41.636, 142.62, 0
41.828, 142.65, 0
42.02, 142.69, 0
42.212, 142.72, 0
42.405, 142.76, 0
42.597, 142.79, 0
42.79, 142.83, 0
42.983, 142.87, 0
43.177, 142.9, 0
43.371, 142.94, 0
43.565, 142.98, 0
43.759, 143.02, 0
43.953, 143.05, 0
44.148, 143.09, 0
44.343, 143.13, 0
44.538, 143.17, 0
44.734, 143.21, 0
44.93, 143.25, 0
45.126, 143.29, 0
45.322, 143.33, 0
45.518, 143.37, 0
45.715, 143.41, 0
45.912, 143.45, 0.31
46.109, 143.5, 0.29
46.307, 143.54, 0.48
46.505, 143.58, 0.67
46.703, 143.62, 0.71
46.901, 143.67, 0.77
47.099, 143.71, 0.8
47.298, 143.76, 0.89
47.497, 143.8, 0.9
47.696, 143.85, 0.79
47.896, 143.89, 0.59
48.095, 143.94, 0.6
48.295, 143.99, 0.64
48.495, 144.04, 0.77
48.695, 144.08, 0.88
48.896, 144.13, 0.95
49.097, 144.18, 0.98
49.298, 144.23, 0
49.499, 144.28, 1
49.701, 144.33, 1
49.902, 144.38, 1
50.104, 144.44, 1
50.306, 144.49, 1
50.509, 144.54, 1
50.711, 144.6, 1
50.914, 144.65, 0.99
51.117, 144.7, 0.93
51.32, 144.76, 0.95
51.524, 144.82, 0.94
51.727, 144.87, 0.93
51.931, 144.93, 0.96
52.135, 144.99, 0.97
52.34, 145.05, 0.93
52.544, 145.11, 0.85
52.749, 145.17, 0.71
52.954, 145.23, 0.55
53.159, 145.29, 0.48
53.364, 145.35, 0.41
53.569, 145.41, 0.35
53.775, 145.48, 0.29
53.981, 145.54, 0.19
54.187, 145.61, 0
54.393, 145.67, 0
54.599, 145.74, 0
54.806, 145.81, 0
55.013, 145.88, 0
55.22, 145.95, 0
55.427, 146.02, 0
55.634, 146.09, 0.16
55.842, 146.16, 0.3
56.049, 146.24, 0.5
56.257, 146.31, 0.69
56.465, 146.39, 0.8
56.673, 146.46, 0.87
56.882, 146.54, 0.9
57.09, 146.62, 0.94
57.299, 146.7, 0.92
57.508, 146.78, 0.9
57.716, 146.86, 0.78
57.926, 146.94, 0.67
58.135, 147.02, 0.5
58.344, 147.11, 0.36
58.554, 147.2, 0.25
58.763, 147.28, 0.26
58.973, 147.37, 0.34
59.183, 147.46, 0.58
59.393, 147.55, 0
59.603, 147.64, 0
59.814, 147.74, 0
60.024, 147.83, 0
60.235, 147.93, 0
60.445, 148.03, 0
60.656, 148.13, 0
60.867, 148.23, 0
61.078, 148.33, 0
61.289, 148.43, 0
61.5, 148.54, 0
61.712, 148.65, 0
61.923, 148.76, 0
62.135, 148.87, 0
62.346, 148.98, 0
62.558, 149.09, 0
62.77, 149.21, 0
62.981, 149.33, 0
63.193, 149.45, 0
63.405, 149.57, 0
63.617, 149.69, 0
63.829, 149.82, 0
64.041, 149.95, 0
64.254, 150.08, 0
64.466, 150.21, 0
64.678, 150.35, 0
64.89, 150.48, 0
65.103, 150.62, 0
65.315, 150.76, 0
65.527, 150.91, 0
65.74, 151.06, 0
65.952, 151.21, 0
66.164, 151.36, 0
66.377, 151.51, 0
66.589, 151.67, 0
66.801, 151.83, 0
67.014, 152, 0
67.226, 152.17, 0
67.438, 152.34, 0
67.65, 152.51, 0
67.862, 152.69, 0
68.074, 152.87, 0
68.286, 153.05, 0
68.498, 153.24, 0
68.71, 153.43, 0
68.922, 153.63, 0
69.133, 153.83, 0
69.345, 154.04, 0
69.556, 154.24, 0
69.767, 154.46, 0
69.978, 154.68, 0
70.189, 154.9, 0
70.4, 155.13, 0
70.611, 155.36, 0
70.821, 155.6, 0
71.031, 155.84, 0
71.241, 156.09, 0.97
71.451, 156.34, 1
71.66, 156.6, 1
71.869, 156.87, 1
72.078, 157.14, 1
72.287, 157.42, 1
72.495, 157.71, 1
72.703, 158, 1
72.911, 158.3, 1
73.118, 158.61, 1
73.325, 158.92, 1
73.531, 159.25, 1
73.738, 159.58, 1
73.943, 159.92, 1
74.148, 160.27, 1
74.353, 160.63, 0.99
74.557, 160.99, 0.99
74.761, 161.37, 0.99
74.964, 161.76, 0.98
75.166, 162.16, 0.98
75.368, 162.57, 0.97
75.569, 162.99, 0.97
75.769, 163.43, 0.97
75.969, 163.87, 0.97
76.167, 164.33, 0.97
76.365, 164.8, 0.96
76.562, 165.29, 0.96
76.759, 165.79, 0.96
76.954, 166.31, 0.97
77.148, 166.84, 0.99
77.341, 167.39, 0.99
77.533, 167.96, 1
77.724, 168.54, 1
77.914, 169.14, 1
78.102, 169.77, 1
78.289, 170.41, 1
78.474, 171.07, 0.99
78.658, 171.75, 0.99
78.841, 172.46, 0.99
79.021, 173.19, 1
79.2, 173.95, 1
79.377, 174.73, 1
79.552, 175.53, 1
79.725, 176.37, 1
79.896, 177.23, 1
80.064, 178.12, 1
80.23, 179.05, 1
80.394, -180, 1
80.555, -179.01, 1
80.712, -177.99, 1
80.867, -176.93, 1
81.019, -175.84, 1
81.167, -174.71, 1
81.312, -173.54, 0.99
81.453, -172.33, 0.99
81.59, -171.09, 0.99
81.724, -169.8, 0.98
81.852, -168.47, 1
81.977, -167.09, 1
82.096, -165.68, 1
82.211, -164.22, 1
82.321, -162.72, 1
82.425, -161.18, 1
82.523, -159.59, 1
82.616, -157.96, 1
82.703, -156.3, 1
82.783, -154.59, 1
82.857, -152.85, 1
82.924, -151.07, 1
82.984, -149.26, 1
83.037, -147.43, 1
83.083, -145.56, 1
83.121, -143.67, 1
83.152, -141.77, 1
83.175, -139.84, 1
83.191, -137.91, 1
83.199, -135.97, 1
83.199, -134.03, 1
83.191, -132.09, 1
83.175, -130.16, 1
83.152, -128.23, 1
83.121, -126.33, 1
83.083, -124.44, 1
83.037, -122.57, 1
82.984, -120.74, 1
82.924, -118.93, 1
82.857, -117.15, 1
82.783, -115.41, 1
82.703, -113.7, 1
82.616, -112.04, 1
82.523, -110.41, 1
82.425, -108.82, 1
82.321, -107.28, 1
82.211, -105.78, 1
82.096, -104.32, 1
81.977, -102.91, 1
81.852, -101.53, 1
81.724, -100.2, 1
81.59, -98.915, 1
81.453, -97.667, 1
81.312, -96.459, 1
81.167, -95.29, 1
81.019, -94.16, 0
80.867, -93.066, 0
80.712, -92.01, 0
80.555, -90.988, 0
80.394, -90, 0
80.23, -89.045, 0
80.064, -88.122, 0
79.896, -87.23, 0
79.725, -86.367, 0
79.552, -85.533, 0
79.377, -84.726, 0
79.2, -83.946, 0
79.021, -83.191, 0
78.841, -82.461, 0
78.658, -81.754, 0
78.474, -81.069, 0
78.289, -80.407, 0
78.102, -79.765, 0
77.914, -79.144, 0
77.724, -78.541, 0
77.533, -77.957, 1
77.341, -77.391, 1
77.148, -76.842, 1
76.954, -76.31, 0.96
76.759, -75.793, 0.94
76.562, -75.292, 0.93
76.365, -74.805, 0.94
76.167, -74.332, 0.92
75.969, -73.872, 0.97
75.769, -73.426, 0.97
75.569, -72.992, 0.94
75.368, -72.57, 1
75.166, -72.16, 1
74.964, -71.761, 1
74.761, -71.372, 1
74.557, -70.994, 1
74.353, -70.626, 1
74.148, -70.267, 1
73.943, -69.918, 1
73.738, -69.578, 1
73.531, -69.246, 1
73.325, -68.923, 1
73.118, -68.607, 1
72.911, -68.299, 1
72.703, -67.999, 1
72.495, -67.706, 1
72.287, -67.42, 1
72.078, -67.141, 1
71.869, -66.869, 1
71.66, -66.602, 1
71.451, -66.342, 1
71.241, -66.088, 1
71.031, -65.839, 1
70.821, -65.596, 1
70.611, -65.358, 1
70.4, -65.126, 1
70.189, -64.898, 1
69.978, -64.676, 1
69.767, -64.458, 1
69.556, -64.245, 1
69.345, -64.036, 1
69.133, -63.831, 1
68.922, -63.631, 1
68.71, -63.435, 1
68.498, -63.243, 1
68.286, -63.054, 1
68.074, -62.87, 1
67.862, -62.688, 1
67.65, -62.511, 1
67.438, -62.337, 1
67.226, -62.166, 1
67.014, -61.998, 1
66.801, -61.834, 0
66.589, -61.673, 0
66.377, -61.514, 1
66.164, -61.359, 1
65.952, -61.206, 1
65.74, -61.056, 1
65.527, -60.909, 1
65.315, -60.764, 1
65.103, -60.622, 0.99
64.89, -60.482, 0.96
64.678, -60.345, 0.97
64.466, -60.21, 0.96
64.254, -60.078, 0.85
64.041, -59.948, 0.7
63.829, -59.819, 0.58
63.617, -59.693, 0.48
63.405, -59.569, 0.3
63.193, -59.448, 0.22
62.981, -59.328, 0
62.77, -59.21, 0
62.558, -59.094, 0
62.346, -58.979, 0
62.135, -58.867, 0
61.923, -58.756, 0
61.712, -58.647, 0
61.5, -58.54, 0
61.289, -58.434, 0
61.078, -58.33, 0
60.867, -58.228, 0
60.656, -58.127, 0
60.445, -58.027, 0
60.235, -57.929, 0
60.024, -57.833, 0
59.814, -57.738, 0
59.603, -57.644, 0
59.393, -57.552, 0
59.183, -57.461, 0
58.973, -57.371, 0
58.763, -57.282, 0
58.554, -57.195, 0
58.344, -57.109, 0
58.135, -57.024, 0
57.926, -56.94, 0
57.716, -56.858, 0
57.508, -56.776, 0
57.299, -56.696, 0
57.09, -56.617, 0
56.882, -56.539, 0
56.673, -56.461, 0
56.465, -56.385, 0
56.257, -56.31, 0
56.049, -56.236, 0
55.842, -56.162, 0
55.634, -56.09, 0
55.427, -56.019, 0
55.22, -55.948, 0
55.013, -55.879, 0
54.806, -55.81, 0
54.599, -55.742, 0
54.393, -55.675, 0
54.187, -55.609, 0
53.981, -55.543, 0.2
53.775, -55.479, 0.28
53.569, -55.415, 0.35
53.364, -55.352, 0.46
53.159, -55.289, 0.47
52.954, -55.228, 0
52.749, -55.167, 0
52.544, -55.107, 0.27
52.34, -55.047, 0.2
52.135, -54.988, 0
51.931, -54.93, 0
51.727, -54.873, 0
51.524, -54.816, 0
51.32, -54.76, 0
51.117, -54.705, 0
50.914, -54.65, 0
50.711, -54.595, 0
50.509, -54.542, 0
50.306, -54.489, 0
50.104, -54.436, 0
49.902, -54.384, 0
49.701, -54.333, 0
49.499, -54.282, 0
49.298, -54.232, 0
49.097, -54.182, 0
48.896, -54.133, 0
48.695, -54.084, 0
48.495, -54.036, 0
48.295, -53.988, 0
48.095, -53.941, 0
47.896, -53.895, 0
47.696, -53.848, 0
47.497, -53.803, 0
47.298, -53.757, 0
47.099, -53.713, 0
46.901, -53.668, 0
46.703, -53.624, 0
46.505, -53.581, 0
46.307, -53.538, 0
46.109, -53.495, 0
45.912, -53.453, 0
45.715, -53.411, 0
45.518, -53.37, 0
45.322, -53.329, 0
45.126, -53.288, 0
44.93, -53.248, 0
44.734, -53.209, 0
44.538, -53.169, 0
44.343, -53.13, 0
44.148, -53.091, 0
43.953, -53.053, 0
43.759, -53.015, 0
43.565, -52.978, 0
43.371, -52.94, 0
43.177, -52.903, 0
42.983, -52.867, 0
39.193, 141.96, 0
39.381, 141.99, 0
39.57, 142.02, 0
39.758, 142.05, 0
39.948, 142.08, 0
40.137, 142.11, 0
40.327, 142.14, 0
40.516, 142.17, 0
40.707, 142.2, 0
40.897, 142.23, 0
41.088, 142.27, 0
41.279, 142.3, 0
41.47, 142.33, 0
41.662, 142.36, 0
41.853, 142.4, 0
42.045, 142.43, 0
42.238, 142.47, 0
42.43, 142.5, 0
42.623, 142.53, 0
42.816, 142.57, 0
43.01, 142.6, 0
43.203, 142.64, 0
43.397, 142.67, 0
43.591, 142.71, 0
43.786, 142.75, 0
43.98, 142.78, 0
44.175, 142.82, 0
44.37, 142.86, 0
44.566, 142.9, 0
44.762, 142.93, 0
44.958, 142.97, 0
45.154, 143.01, 0
45.35, 143.05, 0
45.547, 143.09, 0
45.744, 143.13, 0
45.941, 143.17, 0
46.138, 143.21, 0
46.336, 143.25, 0.37
46.534, 143.29, 0
46.732, 143.34, 0
46.931, 143.38, 0.78
47.129, 143.42, 0.77
47.328, 143.46, 0.89
47.527, 143.51, 0.76
47.727, 143.55, 0.76
47.926, 143.6, 0.62
48.126, 143.64, 0.39
48.326, 143.69, 0.5
48.526, 143.73, 0.61
48.727, 143.78, 0.83
48.928, 143.83, 0.96
49.129, 143.88, 1
49.33, 143.92, 0
49.531, 143.97, 0
49.733, 144.02, 0
49.935, 144.07, 1
50.137, 144.12, 1
50.34, 144.17, 1
50.542, 144.22, 1
50.745, 144.28, 1
50.948, 144.33, 1
51.151, 144.38, 0.97
51.355, 144.44, 0.91
51.558, 144.49, 0.9
51.762, 144.54, 0.92
51.966, 144.6, 0.93
52.171, 144.66, 0.93
52.375, 144.71, 0.95
52.58, 144.77, 0.9
52.785, 144.83, 0.75
52.99, 144.89, 0.66
53.195, 144.95, 0.55
53.401, 145.01, 0.45
53.607, 145.07, 0.45
53.812, 145.13, 0.34
54.019, 145.19, 0.35
54.225, 145.26, 0.23
54.431, 145.32, 0
54.638, 145.39, 0
54.845, 145.45, 0
55.052, 145.52, 0
55.259, 145.59, 0
55.467, 145.65, 0
55.674, 145.72, 0
55.882, 145.79, 0.33
56.09, 145.86, 0.53
56.298, 145.94, 0.69
56.506, 146.01, 0.81
56.715, 146.08, 0.87
56.923, 146.16, 0.92
57.132, 146.23, 0.94
57.341, 146.31, 0.97
57.55, 146.39, 0.99
57.76, 146.47, 0.95
57.969, 146.55, 0.87
58.179, 146.63, 0.69
58.388, 146.71, 0.45
58.598, 146.79, 0.3
58.808, 146.88, 0.22
59.018, 146.96, 0.32
59.229, 147.05, 0.56
59.439, 147.14, 0
59.65, 147.23, 0
59.86, 147.32, 0
60.071, 147.41, 0
60.282, 147.51, 0
60.493, 147.6, 0
60.705, 147.7, 0
60.916, 147.79, 0
61.127, 147.89, 0
61.339, 147.99, 0
61.55, 148.1, 0
61.762, 148.2, 0
61.974, 148.31, 0
62.186, 148.41, 0
62.398, 148.52, 0
62.61, 148.63, 0
62.822, 148.75, 0
63.035, 148.86, 0
63.247, 148.98, 0
63.459, 149.1, 0
63.672, 149.22, 0
63.885, 149.34, 0
64.097, 149.46, 0
64.31, 149.59, 0
64.523, 149.72, 0
64.735, 149.85, 0
64.948, 149.98, 0
65.161, 150.12, 0
65.374, 150.26, 0
65.587, 150.4, 0
65.8, 150.54, 0
66.013, 150.68, 0
66.226, 150.83, 0
66.439, 150.98, 0
66.652, 151.14, 0
66.865, 151.29, 0
67.077, 151.45, 0
67.29, 151.62, 0
67.503, 151.78, 0
67.716, 151.95, 0
67.929, 152.12, 0
68.142, 152.3, 0
68.354, 152.48, 0
68.567, 152.66, 0
68.779, 152.85, 0
68.992, 153.04, 0
69.204, 153.24, 0
69.417, 153.43, 0
69.629, 153.64, 0
69.841, 153.85, 0
70.053, 154.06, 0
70.264, 154.27, 0
70.476, 154.5, 0
70.687, 154.72, 0
70.899, 154.95, 0
71.11, 155.19, 0.94
71.321, 155.43, 0.97
71.531, 155.68, 1
71.742, 155.93, 1
71.952, 156.19, 1
72.162, 156.46, 1
72.372, 156.73, 1
72.581, 157.01, 1
72.79, 157.3, 1
72.999, 157.59, 1
73.207, 157.89, 1
73.415, 158.2, 1
73.623, 158.51, 1
73.83, 158.84, 1
74.037, 159.17, 1
74.244, 159.51, 1
74.45, 159.86, 0.99
74.655, 160.22, 0.98
74.86, 160.59, 0.98
75.064, 160.97, 0.98
75.268, 161.37, 0.98
75.471, 161.77, 0.97
75.674, 162.18, 0.97
75.876, 162.61, 0.96
76.077, 163.04, 0.97
76.277, 163.5, 0.97
76.477, 163.96, 0.96
76.676, 164.44, 0.95
76.874, 164.93, 0.96
77.071, 165.44, 0.97
77.267, 165.96, 0.98
77.462, 166.5, 0.99
77.656, 167.06, 0.99
77.849, 167.64, 0.99
78.04, 168.23, 1
78.231, 168.85, 1
78.42, 169.48, 1
78.607, 170.13, 1
78.794, 170.81, 1
78.978, 171.51, 1
79.161, 172.23, 1
79.343, 172.98, 1
79.522, 173.76, 1
79.7, 174.56, 1
79.875, 175.39, 1
80.048, 176.25, 1
80.22, 177.14, 0.99
80.388, 178.06, 1
80.555, 179.01, 1
80.718, -180, 1
80.879, -178.98, 1
81.037, -177.92, 1
81.191, -176.82, 1
81.342, -175.68, 1
81.49, -174.51, 1
81.635, -173.29, 1
81.775, -172.03, 1
81.911, -170.73, 1
82.043, -169.38, 1
82.17, -167.99, 1
82.293, -166.55, 1
82.411, -165.07, 1
82.523, -163.54, 1
82.63, -161.97, 1
82.732, -160.35, 1
82.827, -158.68, 1
82.916, -156.97, 1
82.999, -155.22, 1
83.075, -153.43, 1
83.144, -151.61, 1
83.207, -149.74, 1
83.261, -147.85, 1
83.309, -145.92, 1
83.349, -143.97, 1
83.381, -142, 1
83.405, -140.01, 1
83.421, -138.01, 1
83.429, -136.01, 1
83.429, -133.99, 1
83.421, -131.99, 1
83.405, -129.99, 1
83.381, -128, 1
83.349, -126.03, 1
83.309, -124.08, 1
83.261, -122.15, 1
83.207, -120.26, 1
83.144, -118.39, 1
83.075, -116.57, 1
82.999, -114.78, 1
82.916, -113.03, 1
82.827, -111.32, 1
82.732, -109.65, 1
82.63, -108.03, 1
82.523, -106.46, 1
82.411, -104.93, 1
82.293, -103.45, 1
82.17, -102.01, 1
82.043, -100.62, 1
81.911, -99.273, 1
81.775, -97.97, 1
81.635, -96.71, 1
81.49, -95.492, 1
81.342, -94.316, 1
81.191, -93.18, 0
81.037, -92.083, 0
80.879, -91.023, 0.97
80.718, -90, 0.99
80.555, -89.012, 0.99
80.388, -88.059, 0
80.22, -87.138, 0.98
80.048, -86.248, 0
79.875, -85.389, 0
79.7, -84.56, 0
79.522, -83.758, 0
79.343, -82.983, 0
79.161, -82.235, 0
78.978, -81.511, 0
78.794, -80.811, 0
78.607, -80.134, 0
78.42, -79.479, 0
78.231, -78.845, 0
78.04, -78.232, 0
77.849, -77.638, 1
77.656, -77.062, 1
77.462, -76.504, 1
77.267, -75.964, 0.98
77.071, -75.44, 0.91
76.874, -74.932, 0.9
76.676, -74.438, 0.92
76.477, -73.96, 0.93
76.277, -73.496, 0.94
76.077, -73.045, 0.98
75.876, -72.607, 0.99
75.674, -72.181, 0.97
75.471, -71.768, 1
75.268, -71.365, 1
75.064, -70.974, 1
74.86, -70.594, 1
74.655, -70.224, 1
74.45, -69.864, 1
74.244, -69.513, 1
74.037, -69.171, 1
73.83, -68.839, 1
73.623, -68.515, 1
73.415, -68.199, 1
73.207, -67.891, 1
72.999, -67.59, 1
72.79, -67.297, 1
72.581, -67.011, 1
72.372, -66.732, 1
72.162, -66.46, 1
71.952, -66.194, 1
71.742, -65.934, 1
71.531, -65.681, 1
71.321, -65.433, 1
71.11, -65.191, 1
70.899, -64.954, 1
70.687, -64.722, 1
70.476, -64.496, 1
70.264, -64.274, 1
70.053, -64.058, 1
69.841, -63.846, 1
69.629, -63.638, 1
69.417, -63.435, 1
69.204, -63.236, 1
68.992, -63.041, 1
68.779, -62.85, 1
68.567, -62.663, 1
68.354, -62.48, 1
68.142, -62.301, 1
67.929, -62.124, 1
67.716, -61.952, 1
67.503, -61.783, 1
67.29, -61.617, 1
67.077, -61.454, 0.97
66.865, -61.294, 0.96
66.652, -61.137, 1
66.439, -60.983, 1
66.226, -60.832, 1
66.013, -60.684, 1
65.8, -60.539, 1
65.587, -60.396, 1
65.374, -60.255, 0.98
65.161, -60.117, 0.98
